order_num,status,quarter_id,month_id,year_id,product_code,contact_fname,contact_lname
10454,Shipped,4,11,2003,S18_1129,Veysel,Oeztan
10455,Shipped,4,11,2003,S18_1129,Valarie,Young
10456,Shipped,4,12,2003,S18_1129,Jeff,Young
10457,Shipped,1,1,2004,S18_1129,Diego,Freyre
10458,Shipped,1,2,2004,S18_1129,Michael,Holz
10459,Shipped,2,4,2004,S18_1129,Mory,Kentary
10460,Cancelled,2,6,2004,S18_1129,Elizabeth,Devon
10461,Shipped,3,7,2004,S18_1129,Maurizio,Moroni
10462,Shipped,3,8,2004,S18_1129,Sue,King
10463,Shipped,3,8,2004,S18_1129,Michael,Holz
10464,Shipped,4,10,2003,S18_1129,Jan,Klaeboe
10465,Shipped,4,10,2004,S18_1129,Henriette,Pfalzheim
10466,Shipped,4,11,2004,S18_1129,Violeta,Benitez
10467,Shipped,4,11,2004,S18_1129,Rosa,Hernandez
10468,Shipped,4,11,2004,S18_1129,Peter,Ferguson
10469,Shipped,4,12,2004,S18_1129,Daniel,Da Cunha
10470,Shipped,1,1,2005,S18_1129,Wing C,Tam
10471,Shipped,1,2,2005,S18_1129,Matti,Karttunen
10472,Shipped,1,3,2005,S18_1129,Valarie,Nelson
10473,Disputed,2,4,2005,S18_1129,Jytte,Petersen
10474,Shipped,2,5,2005,S18_1129,Georg,Pipps
10475,Shipped,1,1,2003,S18_1342,Michael,Frick
10476,Shipped,1,3,2003,S18_1342,Julie,Murphy
10477,Shipped,2,5,2003,S18_1342,Peter,Ferguson
10478,Shipped,3,7,2003,S18_1342,Adrian,Huxley
10479,Shipped,3,9,2003,S18_1342,Sue,Taylor
10480,Shipped,4,10,2003,S18_1342,Julie,Brown
10481,Shipped,4,11,2003,S18_1342,Giovanni,Rovelli
10482,Shipped,4,11,2003,S18_1342,Valarie,Nelson
10483,Shipped,4,11,2003,S18_1342,Sean,Connery
10484,Shipped,4,12,2003,S18_1342,Diego,Freyre
10485,Shipped,1,1,2004,S18_1342,Steve,Thompson
10486,Shipped,1,3,2004,S18_1342,Mary,Saveley
10487,Shipped,2,4,2004,S18_1342,Diego,Freyre
10488,Shipped,2,6,2004,S18_1342,Jytte,Petersen
10489,Shipped,3,8,2004,S18_1342,Paolo,Accorti
10490,Shipped,3,9,2004,S18_1342,Veysel,Oeztan
10491,Shipped,4,10,2004,S18_1342,Daniel,Tonini
10492,Shipped,4,10,2004,S18_1342,Valarie,Nelson
10493,Shipped,4,11,2004,S18_1342,Valarie,Young
10494,Shipped,4,11,2004,S18_1342,Victoria,Ashworth
10495,Shipped,4,11,2004,S18_1342,Sue,King
10496,Shipped,4,12,2004,S18_1342,Daniel,Da Cunha
10497,Shipped,1,1,2005,S18_1342,Allen,Nelson
10498,Shipped,1,2,2005,S18_1342,Diego,Freyre
10499,Shipped,1,3,2005,S18_1342,Anna,O'Hara
10500,In Process,2,5,2005,S18_1342,Kyung,Yu
10501,Shipped,1,1,2003,S18_1367,Michael,Frick
10502,Shipped,1,3,2003,S18_1367,Julie,Murphy
10503,Shipped,2,5,2003,S18_1367,Mart¡n,Sommer
10504,Shipped,3,7,2003,S18_1367,Adrian,Huxley
10505,Shipped,3,9,2003,S18_1367,Sue,Taylor
10506,Shipped,4,10,2003,S18_1367,Julie,Brown
10507,Shipped,4,11,2003,S18_1367,Giovanni,Rovelli
10508,Shipped,4,11,2003,S18_1367,Valarie,Nelson
10509,Shipped,4,11,2003,S18_1367,Sean,Connery
10510,Shipped,4,12,2003,S18_1367,Diego,Freyre
10511,Shipped,1,1,2004,S18_1367,Steve,Thompson
10512,Shipped,1,3,2004,S18_1367,Mary,Saveley
10513,Shipped,2,4,2004,S18_1367,Diego,Freyre
10514,Shipped,2,6,2004,S18_1367,Jytte,Petersen
10515,Shipped,3,8,2004,S18_1367,Paolo,Accorti
10516,Shipped,3,9,2004,S18_1367,Veysel,Oeztan
10517,Shipped,4,10,2004,S18_1367,Daniel,Tonini
10518,Shipped,4,10,2004,S18_1367,Valarie,Nelson
10519,Shipped,4,11,2004,S18_1367,Valarie,Young
10520,Shipped,4,11,2004,S18_1367,Victoria,Ashworth
10521,Shipped,4,11,2004,S18_1367,Peter,Ferguson
10522,Shipped,4,12,2004,S18_1367,Daniel,Da Cunha
10523,Shipped,1,1,2005,S18_1367,Allen,Nelson
10524,Shipped,1,2,2005,S18_1367,Julie,Brown
10525,Shipped,1,3,2005,S18_1367,Anna,O'Hara
10526,In Process,2,5,2005,S18_1367,Kyung,Yu
10527,Shipped,1,3,2003,S18_1589,Victoria,Ashworth
10528,Shipped,2,5,2003,S18_1589,Carine,Schmitt
10529,Shipped,3,7,2003,S18_1589,Paul,Henriot
10530,Shipped,3,9,2003,S18_1589,Anna,O'Hara
10531,Shipped,4,10,2003,S18_1589,Palle,Ibsen
10532,Shipped,4,11,2003,S18_1589,Julie,King
10533,Shipped,4,11,2003,S18_1589,Veysel,Oeztan
10534,Shipped,4,11,2003,S18_1589,Valarie,Young
10535,Shipped,4,12,2003,S18_1589,Jeff,Young
10536,Shipped,1,1,2004,S18_1589,Diego,Freyre
10537,Shipped,1,2,2004,S18_1589,Valarie,Thompson
10538,Shipped,2,4,2004,S18_1589,Frederique,Citeaux
10539,Cancelled,2,6,2004,S18_1589,Elizabeth,Devon
10540,Shipped,3,7,2004,S18_1589,Maurizio,Moroni
10541,Shipped,3,8,2004,S18_1589,Sue,King
10542,Shipped,3,9,2004,S18_1589,Wendy,Victorino
10543,Shipped,4,10,2003,S18_1589,Jan,Klaeboe
10544,Shipped,4,10,2004,S18_1589,Diego,Freyre
10545,Shipped,4,11,2004,S18_1589,Violeta,Benitez
10546,Shipped,4,11,2004,S18_1589,Rosa,Hernandez
10547,Shipped,4,11,2004,S18_1589,Paul,Henriot
10548,Resolved,1,1,2005,S18_1589,Julie,Young
10549,Shipped,1,2,2005,S18_1589,Diego,Freyre
10550,On Hold,2,4,2005,S18_1589,Sue,Frick
10551,Shipped,2,5,2005,S18_1589,Georg,Pipps
10552,Shipped,1,2,2003,S18_1662,Giovanni,Rovelli
10553,Shipped,2,4,2003,S18_1662,Georg,Pipps
10554,Shipped,2,6,2003,S18_1662,Dan,Lewis
10555,Shipped,3,8,2003,S18_1662,Wing C,Tam
10556,Shipped,4,10,2003,S18_1662,Matti,Karttunen
10557,Cancelled,4,10,2003,S18_1662,Maria,Larsson
10558,Shipped,4,11,2003,S18_1662,Annette,Roulet
10559,Shipped,4,11,2003,S18_1662,Thomas,Hardy
10560,Shipped,4,11,2003,S18_1662,Arnold,Cruz
10561,Shipped,1,1,2004,S18_1662,Mory,Kentary
10562,Shipped,1,2,2004,S18_1662,Valarie,Thompson
10563,Shipped,2,5,2004,S18_1662,Sue,Frick
10564,Cancelled,2,6,2004,S18_1662,Diego,Freyre
10565,Shipped,3,7,2004,S18_1662,Allen,Nelson
10566,Shipped,3,8,2004,S18_1662,Jan,Klaeboe
10567,Shipped,3,9,2004,S18_1662,Michael,Donnermeyer
10568,Shipped,4,10,2004,S18_1662,Francisca,Cervantes
10569,Shipped,4,11,2004,S18_1662,Helen,Bennett
10570,Resolved,4,11,2004,S18_1662,Jytte,Petersen
10571,Shipped,4,11,2004,S18_1662,Pascale,Cartrain
10572,Shipped,4,12,2004,S18_1662,Ann,Brown
10573,Shipped,1,1,2005,S18_1662,Pirkko,Koskitalo
10574,Resolved,1,3,2005,S18_1662,Diego,Freyre
10575,Shipped,1,3,2005,S18_1662,Paul,Henriot
10576,Shipped,2,4,2005,S18_1662,Sue,Frick
10577,Shipped,2,5,2005,S18_1662,Maurizio,Moroni
10578,Shipped,1,1,2003,S18_1749,Valarie,Young
10579,Shipped,1,3,2003,S18_1749,Victoria,Ashworth
10580,Shipped,2,5,2003,S18_1749,Sue,King
10581,Shipped,3,9,2003,S18_1749,Sue,Taylor
10582,Shipped,4,10,2003,S18_1749,Julie,Brown
10583,Shipped,4,11,2003,S18_1749,Giovanni,Rovelli
10584,Shipped,4,11,2003,S18_1749,Valarie,Nelson
10585,Shipped,4,11,2003,S18_1749,Sean,Connery
10586,Shipped,4,12,2003,S18_1749,Jeff,Young
10587,Shipped,1,1,2004,S18_1749,Mart¡n,Sommer
10588,Shipped,1,3,2004,S18_1749,Mary,Saveley
10589,Shipped,2,4,2004,S18_1749,Frederique,Citeaux
10590,Shipped,3,8,2004,S18_1749,Paolo,Accorti
10591,Shipped,3,9,2004,S18_1749,Wendy,Victorino
10592,Shipped,4,10,2003,S18_1749,Elizabeth,Devon
10593,Shipped,4,10,2004,S18_1749,Valarie,Nelson
10594,Shipped,4,11,2004,S18_1749,Rosa,Hernandez
10595,Shipped,4,11,2004,S18_1749,Laurence,Lebihan
10596,Resolved,1,1,2005,S18_1749,Julie,Young
10597,Shipped,1,2,2005,S18_1749,Diego,Freyre
10598,On Hold,2,4,2005,S18_1749,Sue,Frick
10599,In Process,2,5,2005,S18_1749,Adrian,Huxley
10600,Shipped,1,3,2003,S18_1889,Arnold,Cruz
10601,Shipped,2,5,2003,S18_1889,Laurence,Lebihan
10602,Shipped,3,7,2003,S18_1889,Valarie,Nelson
10603,Shipped,3,9,2003,S18_1889,Allen,Nelson
10604,Shipped,4,10,2003,S18_1889,Michael,Chandler
10605,Shipped,4,11,2003,S18_1889,Roland,Mendel
10606,Shipped,4,11,2003,S18_1889,Veysel,Oeztan
10607,Shipped,4,11,2003,S18_1889,Valarie,Young
10608,Shipped,4,12,2003,S18_1889,Diego,Freyre
10609,Shipped,1,1,2004,S18_1889,Diego,Freyre
10610,Shipped,1,2,2004,S18_1889,Michael,Holz
10611,Shipped,2,4,2004,S18_1889,Pirkko,Koskitalo
10612,Cancelled,2,6,2004,S18_1889,Elizabeth,Devon
10613,Shipped,3,7,2004,S18_1889,Maurizio,Moroni
10614,Shipped,3,8,2004,S18_1889,Sue,King
10615,Shipped,3,8,2004,S18_1889,Michael,Holz
10616,Shipped,4,10,2003,S18_1889,Roland,Keitel
10617,Shipped,4,10,2004,S18_1889,Henriette,Pfalzheim
10618,Shipped,4,11,2004,S18_1889,Violeta,Benitez
10619,Shipped,4,11,2004,S18_1889,Kwai,Yu
10620,Shipped,4,11,2004,S18_1889,Peter,Ferguson
10621,Shipped,1,1,2005,S18_1889,Kalle,Suominen
10622,Shipped,1,2,2005,S18_1889,Matti,Karttunen
10623,Shipped,1,3,2005,S18_1889,Maria,Larsson
10624,Shipped,2,4,2005,S18_1889,Frederique,Citeaux
10625,Shipped,2,5,2005,S18_1889,Georg,Pipps
10626,Shipped,1,3,2003,S18_1984,Rosa,Hernandez
10627,Shipped,2,5,2003,S18_1984,Laurence,Lebihan
10628,Shipped,3,7,2003,S18_1984,Annette,Roulet
10629,Shipped,3,9,2003,S18_1984,Anna,O'Hara
10630,Shipped,4,10,2003,S18_1984,Palle,Ibsen
10631,Shipped,4,11,2003,S18_1984,Jean,Fresnisre
10632,Shipped,4,11,2003,S18_1984,Veysel,Oeztan
10633,Shipped,4,11,2003,S18_1984,Valarie,Young
10634,Shipped,4,12,2003,S18_1984,Jeff,Young
10635,Shipped,1,1,2004,S18_1984,Diego,Freyre
10636,Shipped,1,2,2004,S18_1984,Valarie,Thompson
10637,Shipped,2,4,2004,S18_1984,Mory,Kentary
10638,Cancelled,2,6,2004,S18_1984,Elizabeth,Devon
10639,Shipped,3,7,2004,S18_1984,Maurizio,Moroni
10640,Shipped,3,8,2004,S18_1984,Sue,King
10641,Shipped,3,8,2004,S18_1984,Michael,Holz
10642,Shipped,4,10,2003,S18_1984,Jan,Klaeboe
10643,Shipped,4,10,2004,S18_1984,Henriette,Pfalzheim
10644,Shipped,4,11,2004,S18_1984,Violeta,Benitez
10645,Shipped,4,11,2004,S18_1984,Rosa,Hernandez
10646,Shipped,4,11,2004,S18_1984,Peter,Ferguson
10647,Shipped,4,12,2004,S18_1984,Daniel,Da Cunha
10648,Shipped,1,1,2005,S18_1984,Pascale,Cartrain
10649,Shipped,1,2,2005,S18_1984,Matti,Karttunen
10650,Shipped,1,3,2005,S18_1984,Valarie,Nelson
10651,Disputed,2,4,2005,S18_1984,Jytte,Petersen
10652,Shipped,2,5,2005,S18_1984,Georg,Pipps
10653,Shipped,1,1,2003,S18_2238,Diego,Freyre
10654,Shipped,2,4,2003,S18_2238,Maria,Hernandez
10655,Shipped,2,6,2003,S18_2238,Jeff,Young
10656,Shipped,3,8,2003,S18_2238,Kalle,Suominen
10657,Shipped,3,9,2003,S18_2238,Pirkko,Koskitalo
10658,Shipped,4,10,2003,S18_2238,Eric,Natividad
10659,Shipped,4,11,2003,S18_2238,Maurizio,Moroni
10660,Shipped,4,11,2003,S18_2238,Jose Pedro,Roel
10661,Shipped,4,11,2003,S18_2238,Steve,Frick
10662,Shipped,4,12,2003,S18_2238,Valarie,Franco
10663,Shipped,1,2,2004,S18_2238,Sue,Taylor
10664,Shipped,1,3,2004,S18_2238,Roland,Keitel
10665,Shipped,2,5,2004,S18_2238,Diego,Freyre
10666,Shipped,2,6,2004,S18_2238,Wendy,Victorino
10667,Shipped,3,7,2004,S18_2238,Valarie,Nelson
10668,Shipped,3,8,2004,S18_2238,Valarie,Nelson
10669,Shipped,3,9,2004,S18_2238,Kwai,Yu
10670,Shipped,4,10,2004,S18_2238,Marta,Hernandez
10671,Shipped,4,10,2004,S18_2238,Palle,Ibsen
10672,Shipped,4,11,2004,S18_2238,Michael,Frick
10673,Shipped,4,11,2004,S18_2238,Marie,Bertrand
10674,Shipped,4,12,2004,S18_2238,Jeff,Young
10675,Shipped,4,12,2004,S18_2238,Diego,Freyre
10676,Shipped,1,1,2005,S18_2238,Valarie,Nelson
10677,Shipped,1,2,2005,S18_2238,Valarie,Nelson
10678,Shipped,2,5,2005,S18_2238,Diego,Freyre
10679,In Process,2,5,2005,S18_2238,Janine,Labrune
10680,Shipped,1,1,2003,S18_2248,Valarie,Young
10681,Shipped,1,3,2003,S18_2248,Victoria,Ashworth
10682,Shipped,2,5,2003,S18_2248,Sue,King
10683,Shipped,3,9,2003,S18_2248,Sue,Taylor
10684,Shipped,4,10,2003,S18_2248,Julie,Brown
10685,Shipped,4,11,2003,S18_2248,Giovanni,Rovelli
10686,Shipped,4,11,2003,S18_2248,Valarie,Nelson
10687,Shipped,4,11,2003,S18_2248,Sean,Connery
10688,Shipped,4,12,2003,S18_2248,Jeff,Young
10689,Shipped,1,1,2004,S18_2248,Mart¡n,Sommer
10690,Shipped,1,3,2004,S18_2248,Mary,Saveley
10691,Shipped,2,4,2004,S18_2248,Frederique,Citeaux
10692,Shipped,3,8,2004,S18_2248,Paolo,Accorti
10693,Shipped,3,9,2004,S18_2248,Wendy,Victorino
10694,Shipped,4,10,2004,S18_2248,Jose Pedro,Roel
10695,Shipped,4,10,2004,S18_2248,Valarie,Nelson
10696,Shipped,4,11,2004,S18_2248,Victoria,Ashworth
10697,Shipped,4,11,2004,S18_2248,Laurence,Lebihan
10698,Resolved,1,1,2005,S18_2248,Julie,Young
10699,Shipped,1,2,2005,S18_2248,Diego,Freyre
10700,On Hold,2,4,2005,S18_2248,Sue,Frick
10701,In Process,2,5,2005,S18_2248,Adrian,Huxley
10702,Shipped,1,1,2003,S18_2319,Diego,Freyre
10703,Shipped,2,4,2003,S18_2319,Marie,Bertrand
10704,Shipped,2,6,2003,S18_2319,Jeff,Young
10705,Shipped,3,8,2003,S18_2319,Kalle,Suominen
10706,Shipped,3,9,2003,S18_2319,Pirkko,Koskitalo
10707,Shipped,4,10,2003,S18_2319,Eric,Natividad
10708,Shipped,4,11,2003,S18_2319,Ann,Brown
10709,Shipped,4,11,2003,S18_2319,Jose Pedro,Roel
10710,Shipped,4,11,2003,S18_2319,Steve,Frick
10711,Shipped,4,12,2003,S18_2319,Valarie,Franco
10712,Shipped,1,3,2004,S18_2319,Valarie,Nelson
10713,Shipped,2,5,2004,S18_2319,Diego,Freyre
10714,Shipped,2,6,2004,S18_2319,Wendy,Victorino
10715,Shipped,3,7,2004,S18_2319,Valarie,Nelson
10716,Shipped,3,8,2004,S18_2319,Kyung,Yu
10717,Shipped,3,9,2004,S18_2319,Kwai,Yu
10718,Shipped,4,10,2004,S18_2319,Marta,Hernandez
10719,Shipped,4,10,2004,S18_2319,Yoshi,Tannamuri
10720,Shipped,4,11,2004,S18_2319,Michael,Frick
10721,On Hold,4,11,2004,S18_2319,Christina,Berglund
10722,Shipped,4,12,2004,S18_2319,Jeff,Young
10723,Shipped,4,12,2004,S18_2319,Diego,Freyre
10724,Shipped,1,1,2005,S18_2319,Anna,O'Hara
10725,Shipped,1,2,2005,S18_2319,Diego,Freyre
10726,Shipped,2,5,2005,S18_2319,Diego,Freyre
10727,In Process,2,5,2005,S18_2319,Janine,Labrune
10728,Shipped,1,1,2003,S18_2325,Roland,Keitel
10729,Shipped,1,3,2003,S18_2325,Victoria,Ashworth
10730,Shipped,2,5,2003,S18_2325,Sue,King
10731,Shipped,3,9,2003,S18_2325,Sue,Taylor
10732,Shipped,4,10,2003,S18_2325,Julie,Brown
10733,Shipped,4,11,2003,S18_2325,Giovanni,Rovelli
10734,Shipped,4,11,2003,S18_2325,Valarie,Nelson
10735,Shipped,4,11,2003,S18_2325,Sean,Connery
10736,Shipped,4,12,2003,S18_2325,Jeff,Young
10737,Shipped,1,1,2004,S18_2325,Mart¡n,Sommer
10738,Shipped,1,3,2004,S18_2325,Mary,Saveley
10739,Shipped,2,4,2004,S18_2325,Valarie,Franco
10740,Shipped,3,8,2004,S18_2325,Paolo,Accorti
10741,Shipped,3,9,2004,S18_2325,Wendy,Victorino
10742,Shipped,4,10,2004,S18_2325,Daniel,Tonini
10743,Shipped,4,10,2004,S18_2325,Valarie,Nelson
10744,Shipped,4,11,2004,S18_2325,Valarie,Young
10745,Shipped,4,11,2004,S18_2325,Victoria,Ashworth
10746,Shipped,4,11,2004,S18_2325,Laurence,Lebihan
10747,Shipped,4,12,2004,S18_2325,Daniel,Da Cunha
10748,Resolved,1,1,2005,S18_2325,Julie,Young
10749,Shipped,1,2,2005,S18_2325,Diego,Freyre
10750,Shipped,1,3,2005,S18_2325,Valarie,Nelson
10751,Shipped,2,4,2005,S18_2325,Wendy,Victorino
10752,In Process,2,5,2005,S18_2325,Adrian,Huxley
10753,Shipped,1,1,2003,S18_2432,Jonas,Bergulfsen
10754,Shipped,2,4,2003,S18_2432,Marie,Bertrand
10755,Shipped,2,5,2003,S18_2432,Mart¡n,Sommer
10756,Shipped,3,7,2003,S18_2432,Juri,Hirano
10757,Shipped,3,9,2003,S18_2432,Pirkko,Koskitalo
10758,Shipped,4,10,2003,S18_2432,Eric,Natividad
10759,Shipped,4,11,2003,S18_2432,Ann,Brown
10760,Shipped,4,11,2003,S18_2432,Jose Pedro,Roel
10761,Shipped,4,11,2003,S18_2432,Mary,Saveley
10762,Shipped,4,12,2003,S18_2432,Valarie,Franco
10763,Shipped,1,2,2004,S18_2432,Wendy,Victorino
10764,Shipped,1,3,2004,S18_2432,Valarie,Nelson
10765,Shipped,2,5,2004,S18_2432,Diego,Freyre
10766,Shipped,2,6,2004,S18_2432,Wendy,Victorino
10767,Shipped,3,7,2004,S18_2432,Valarie,Nelson
10768,Shipped,3,8,2004,S18_2432,Kyung,Yu
10769,Shipped,3,9,2004,S18_2432,Maria,Larsson
10770,Shipped,4,10,2004,S18_2432,Marta,Hernandez
10771,Shipped,4,10,2004,S18_2432,Yoshi,Tannamuri
10772,Shipped,4,11,2004,S18_2432,Valarie,Young
10773,On Hold,4,11,2004,S18_2432,Christina,Berglund
10774,Shipped,4,11,2004,S18_2432,Peter,Ferguson
10775,Shipped,4,12,2004,S18_2432,Valarie,Nelson
10776,Shipped,1,1,2005,S18_2432,Anna,O'Hara
10777,Shipped,1,2,2005,S18_2432,Julie,Brown
10778,Shipped,1,3,2005,S18_2432,Anna,O'Hara
10779,Shipped,2,5,2005,S18_2432,Diego,Freyre
10780,In Process,2,5,2005,S18_2432,Janine,Labrune
10781,Shipped,1,2,2003,S18_2581,Giovanni,Rovelli
10782,Shipped,2,4,2003,S18_2581,Peter,Ferguson
10783,Shipped,2,6,2003,S18_2581,Diego,Freyre
10784,Shipped,3,8,2003,S18_2581,Julie,Young
10785,Shipped,4,10,2003,S18_2581,Juri,Hirano
10786,Shipped,1,1,2004,S18_2581,Mory,Kentary
10787,Shipped,1,2,2004,S18_2581,Peter,Ferguson
10788,Shipped,2,4,2004,S18_2581,Elizabeth,Lincoln
10789,Shipped,2,5,2004,S18_2581,Sue,Frick
10790,Shipped,2,6,2004,S18_2581,Julie,King
10791,Shipped,3,7,2004,S18_2581,Janine,Labrune
10792,Shipped,3,8,2004,S18_2581,Jan,Klaeboe
10793,Shipped,3,9,2004,S18_2581,Dean,Cassidy
10794,Shipped,4,10,2004,S18_2581,Steve,Frick
10795,Shipped,4,11,2004,S18_2581,Kyung,Yu
10796,Resolved,4,11,2004,S18_2581,Jytte,Petersen
10797,Shipped,4,11,2004,S18_2581,Akiko,Shimamura
10798,Shipped,4,12,2004,S18_2581,Dan,Lewis
10799,Shipped,1,2,2005,S18_2581,Tony,Calaghan
10800,Resolved,1,3,2005,S18_2581,Diego,Freyre
10801,Shipped,1,3,2005,S18_2581,Paul,Henriot
10802,On Hold,2,4,2005,S18_2581,William,Brown
10803,Shipped,2,5,2005,S18_2581,Maurizio,Moroni
10804,Shipped,1,2,2003,S18_2625,Kwai,Yu
10805,Shipped,2,4,2003,S18_2625,Peter,Ferguson
10806,Shipped,3,7,2003,S18_2625,Daniel,Da Cunha
10807,Shipped,3,8,2003,S18_2625,Julie,Young
10808,Shipped,4,10,2003,S18_2625,Julie,Brown
10809,Shipped,4,10,2003,S18_2625,Juri,Hirano
10810,Shipped,4,11,2003,S18_2625,Martine,Rance
10811,Shipped,4,11,2003,S18_2625,Veysel,Oeztan
10812,Shipped,4,12,2003,S18_2625,Julie,Murphy
10813,Shipped,1,1,2004,S18_2625,Mory,Kentary
10814,Shipped,1,2,2004,S18_2625,Peter,Ferguson
10815,Shipped,2,4,2004,S18_2625,Rosa,Hernandez
10816,Shipped,2,5,2004,S18_2625,William,Brown
10817,Shipped,2,6,2004,S18_2625,Julie,King
10818,Shipped,3,7,2004,S18_2625,Janine,Labrune
10819,Shipped,3,8,2004,S18_2625,Marta,Hernandez
10820,Shipped,3,9,2004,S18_2625,Carine,Schmitt
10821,Shipped,4,10,2004,S18_2625,Steve,Frick
10822,Shipped,4,11,2004,S18_2625,Kyung,Yu
10823,Shipped,4,11,2004,S18_2625,Kwai,Yu
10824,Shipped,4,11,2004,S18_2625,Akiko,Shimamura
10825,Shipped,1,1,2005,S18_2625,Juri,Hirano
10826,Shipped,1,2,2005,S18_2625,Tony,Calaghan
10827,Shipped,1,3,2005,S18_2625,Maria,Larsson
10828,Shipped,2,4,2005,S18_2625,Dominique,Perrier
10829,Disputed,2,5,2005,S18_2625,Diego,Freyre
10830,Shipped,1,1,2003,S18_2795,Roland,Keitel
10831,Shipped,1,3,2003,S18_2795,Victoria,Ashworth
10832,Shipped,2,5,2003,S18_2795,Peter,Ferguson
10833,Shipped,3,7,2003,S18_2795,Adrian,Huxley
10834,Shipped,3,9,2003,S18_2795,Sue,Taylor
10835,Shipped,4,10,2003,S18_2795,Julie,Brown
10836,Shipped,4,11,2003,S18_2795,Giovanni,Rovelli
10837,Shipped,4,11,2003,S18_2795,Valarie,Nelson
10838,Shipped,4,11,2003,S18_2795,Sean,Connery
10839,Shipped,4,12,2003,S18_2795,Diego,Freyre
10840,Shipped,1,1,2004,S18_2795,Mart¡n,Sommer
10841,Shipped,1,3,2004,S18_2795,Mary,Saveley
10842,Shipped,2,4,2004,S18_2795,Diego,Freyre
10843,Shipped,2,6,2004,S18_2795,Frederique,Citeaux
10844,Shipped,3,8,2004,S18_2795,Paolo,Accorti
10845,Shipped,3,9,2004,S18_2795,Veysel,Oeztan
10846,Shipped,4,10,2004,S18_2795,Daniel,Tonini
10847,Shipped,4,10,2004,S18_2795,Valarie,Nelson
10848,Shipped,4,11,2004,S18_2795,Valarie,Young
10849,Shipped,4,11,2004,S18_2795,Victoria,Ashworth
10850,Shipped,4,11,2004,S18_2795,Peter,Ferguson
10851,Shipped,4,12,2004,S18_2795,Daniel,Da Cunha
10852,Resolved,1,1,2005,S18_2795,Julie,Young
10853,Shipped,1,2,2005,S18_2795,Diego,Freyre
10854,Shipped,1,3,2005,S18_2795,Valarie,Nelson
10855,In Process,2,5,2005,S18_2795,Valarie,Nelson
10856,Shipped,1,3,2003,S18_2870,Rosa,Hernandez
10857,Shipped,2,5,2003,S18_2870,Carine,Schmitt
10858,Shipped,3,7,2003,S18_2870,Paul,Henriot
10859,Shipped,3,9,2003,S18_2870,Anna,O'Hara
10860,Shipped,4,10,2003,S18_2870,Palle,Ibsen
10861,Shipped,4,11,2003,S18_2870,Julie,King
10862,Shipped,4,11,2003,S18_2870,Veysel,Oeztan
10863,Shipped,4,11,2003,S18_2870,Valarie,Young
10864,Shipped,4,12,2003,S18_2870,Jeff,Young
10865,Shipped,1,1,2004,S18_2870,Diego,Freyre
10866,Shipped,1,2,2004,S18_2870,Valarie,Thompson
10867,Shipped,2,4,2004,S18_2870,Frederique,Citeaux
10868,Cancelled,2,6,2004,S18_2870,Elizabeth,Devon
10869,Shipped,3,7,2004,S18_2870,Maurizio,Moroni
10870,Shipped,3,8,2004,S18_2870,Sue,King
10871,Shipped,3,8,2004,S18_2870,Michael,Holz
10872,Shipped,4,10,2003,S18_2870,Jan,Klaeboe
10873,Shipped,4,10,2004,S18_2870,Diego,Freyre
10874,Shipped,4,11,2004,S18_2870,Violeta,Benitez
10875,Shipped,4,11,2004,S18_2870,Rosa,Hernandez
10876,Shipped,4,11,2004,S18_2870,Paul,Henriot
10877,Shipped,1,1,2005,S18_2870,Pascale,Cartrain
10878,Shipped,1,2,2005,S18_2870,Diego,Freyre
10879,On Hold,2,4,2005,S18_2870,Sue,Frick
10880,Shipped,2,5,2005,S18_2870,Georg,Pipps
10881,Shipped,1,1,2003,S18_2949,Jonas,Bergulfsen
10882,Shipped,1,3,2003,S18_2949,Christina,Berglund
10883,Shipped,2,5,2003,S18_2949,Mart¡n,Sommer
10884,Shipped,3,7,2003,S18_2949,Adrian,Huxley
10885,Shipped,3,9,2003,S18_2949,Eric,Natividad
10886,Shipped,4,10,2003,S18_2949,Maria,Hernandez
10887,Shipped,4,11,2003,S18_2949,Tony,Calaghan
10888,Shipped,4,11,2003,S18_2949,Francisca,Cervantes
10889,Shipped,4,11,2003,S18_2949,Sean,Connery
10890,Shipped,4,12,2003,S18_2949,Yoshi,Tannamuri
10891,Shipped,1,1,2004,S18_2949,Steve,Thompson
10892,Shipped,1,3,2004,S18_2949,Kyung,Tseng
10893,Shipped,2,4,2004,S18_2949,Diego,Freyre
10894,Shipped,2,6,2004,S18_2949,Sue,Frick
10895,Shipped,3,7,2004,S18_2949,Adrian,Huxley
10896,Shipped,3,8,2004,S18_2949,Paolo,Accorti
10897,Shipped,3,9,2004,S18_2949,Maria,Larsson
10898,Shipped,4,10,2004,S18_2949,Daniel,Tonini
10899,Shipped,4,10,2004,S18_2949,Valarie,Nelson
10900,Shipped,4,11,2004,S18_2949,Valarie,Young
10901,Shipped,4,11,2004,S18_2949,Julie,Murphy
10902,Shipped,4,11,2004,S18_2949,Peter,Ferguson
10903,Shipped,4,12,2004,S18_2949,Valarie,Nelson
10904,Shipped,1,1,2005,S18_2949,Allen,Nelson
10905,Shipped,1,2,2005,S18_2949,Julie,Brown
10906,Shipped,1,3,2005,S18_2949,Anna,O'Hara
10907,In Process,2,5,2005,S18_2949,Catherine,Dewey
10908,Shipped,1,1,2003,S18_2957,Jonas,Bergulfsen
10909,Shipped,1,3,2003,S18_2957,Julie,Murphy
